, Salary ,MP,3P,FT,TRB,AST,STL,BLK,TOV,PF,PTS,Archetype
1531,0.0662775418209609,0.6544622425629291,0.0,0.3870967741935484,0.5733333333333334,0.1596638655462184,0.3999999999999999,0.2631578947368421,0.5555555555555556,0.7708333333333334,0.4242424242424242,All Star Post Scorer
1532,0.0384158923420148,0.5949656750572082,0.0,0.2150537634408602,0.1866666666666666,0.2857142857142857,0.3,0.0789473684210526,0.4888888888888889,0.5,0.396969696969697,Playmaker
1533,0.0662775418209609,0.6842105263157894,0.0,0.3655913978494623,0.52,0.1680672268907563,0.1666666666666666,0.2894736842105263,0.3777777777777777,0.3541666666666667,0.3878787878787879,All Star Post Scorer
1534,0.1069984141363437,0.8535469107551487,0.0833333333333333,0.6451612903225806,0.46,0.2100840336134453,0.5666666666666667,0.1842105263157894,0.6222222222222222,0.4375,0.8303030303030302,Superstar
1535,0.0114472444489324,0.1762013729977116,0.0,0.043010752688172,0.1066666666666666,0.0252100840336134,0.0333333333333333,0.0526315789473684,0.1111111111111111,0.3125,0.0484848484848484,Ignorance
1536,0.0384158923420148,0.4576659038901601,0.0833333333333333,0.1397849462365591,0.1666666666666666,0.3277310924369748,0.4333333333333333,0.0526315789473684,0.4,0.5,0.1939393939393939,Playmaker
1537,0.0480603094693423,0.4416475972540045,0.0,0.1720430107526881,0.2466666666666666,0.1092436974789916,0.1666666666666666,0.3421052631578947,0.3777777777777777,0.7291666666666667,0.2424242424242424,Rim Protector
1538,0.1064240355163162,0.6681922196796338,0.0,0.2258064516129032,0.5733333333333334,0.2352941176470588,0.2333333333333333,0.7105263157894738,0.5111111111111111,0.7708333333333334,0.303030303030303,All Star Big Man
1539,0.0384158923420148,0.4530892448512585,0.0,0.1075268817204301,0.0933333333333333,0.453781512605042,0.3,0.0263157894736842,0.4666666666666667,0.4166666666666667,0.1515151515151515,Playmaker
1540,0.0662775418209609,0.7528604118993134,0.0277777777777777,0.3118279569892472,0.1733333333333333,0.3445378151260503,0.5,0.0263157894736842,0.4666666666666667,0.5416666666666667,0.6242424242424243,All Star Post Scorer
1541,0.0114472444489324,0.0823798627002288,0.0,0.032258064516129,0.0266666666666666,0.0336134453781512,0.0999999999999999,0.0,0.0888888888888888,0.0833333333333333,0.0242424242424242,Ignorance
1542,0.0480603094693423,0.4805491990846681,0.0,0.1505376344086021,0.4,0.0840336134453781,0.1999999999999999,0.1842105263157894,0.2,0.5833333333333334,0.203030303030303,Rim Protector
1543,0.0384158923420148,0.4691075514874142,0.0,0.2150537634408602,0.2533333333333333,0.1176470588235294,0.3333333333333333,0.0526315789473684,0.3333333333333333,0.5416666666666667,0.3878787878787879,Playmaker
1544,0.1064240355163162,0.780320366132723,0.0,0.3225806451612903,0.5666666666666667,0.2857142857142857,0.2333333333333333,0.4736842105263158,0.7777777777777778,0.6041666666666666,0.5545454545454546,All Star Big Man
1545,0.0384158923420148,0.4118993135011441,0.0,0.075268817204301,0.1266666666666666,0.2605042016806723,0.2666666666666666,0.0526315789473684,0.4222222222222222,0.375,0.1212121212121212,Playmaker
1546,0.0284499946437764,0.2906178489702516,0.0,0.086021505376344,0.1666666666666666,0.0672268907563025,0.1333333333333333,0.0263157894736842,0.2,0.3958333333333333,0.1787878787878788,Post Scorer
1547,0.0480603094693423,0.4508009153318077,0.0,0.086021505376344,0.4266666666666667,0.0672268907563025,0.3333333333333333,0.1578947368421052,0.2666666666666666,0.5416666666666667,0.1575757575757576,Rim Protector
